placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category,client_name,industry,recruiter_name,seniority
1306,Junior Developer,2024-02-26,2024-03-30,33,1176.8,44,27,Kenya,United States,35.66,False,Low,TrueNorth Staffing 44,Healthcare,Zara Ahmed,Junior
1307,HR Manager,2023-08-03,2023-08-23,20,7357.14,63,18,Pakistan,Canada,367.86,True,High,PeakHire Group 63,Technology,Carlos Brown,Senior
1308,Junior Developer,2024-06-10,2024-07-12,32,1965.51,95,24,India,United Kingdom,61.42,False,Low,ProLink HR 95,Healthcare,Raj Ali,Senior
1309,HR Manager,2023-01-14,2023-02-12,29,6496.28,96,4,Nigeria,United States,224.01,False,High,EliteForce Staffing 96,Technology,David Davis,Junior
1310,Senior IT Support,2023-06-24,2023-07-23,29,3195.31,68,16,India,United States,110.18,False,Medium,TalentBridge Solutions 68,Retail,Omar Ali,Junior
1311,HR Manager,2024-03-21,2024-04-24,34,4997.03,93,30,Kenya,UAE,146.97,False,Medium,BlueStar Recruitment 93,Technology,Raj Ali,Junior
1312,Data Analyst,2023-10-25,2023-11-23,29,2691.43,27,26,Philippines,Australia,92.81,False,Medium,TrueNorth Staffing 27,Finance,David Smith,Junior
1313,Data Analyst,2023-12-05,2024-01-05,31,2416.33,93,28,Kenya,United States,77.95,False,Medium,BlueStar Recruitment 93,Technology,Zara Malik,Junior
1314,HR Manager,2023-06-03,2023-06-26,23,1029.46,1,10,Pakistan,United States,44.76,True,Low,CoreHire Solutions 1,Finance,Omar Davis,Senior
1315,Senior IT Support,2023-03-04,2023-04-06,33,5688.66,77,6,India,United Kingdom,172.38,False,High,PeakHire Group 77,Finance,Emma Smith,Mid
1316,Junior Developer,2023-07-17,2023-08-18,32,2471.31,55,19,India,UAE,77.23,False,Medium,RapidHire Partners 55,Finance,Aisha Wilson,Junior
1317,HR Manager,2023-07-27,2023-08-27,31,7671.54,20,4,India,United States,247.47,False,High,PrimePath Staffing 20,Manufacturing,David Davis,Junior
1318,Data Analyst,2024-06-18,2024-07-12,24,2690.98,99,13,India,UAE,112.12,True,Medium,RapidHire Partners 99,Finance,Priya Ahmed,Mid
1319,Data Analyst,2024-04-29,2024-06-06,38,3899.98,1,26,Kenya,United States,102.63,False,Medium,CoreHire Solutions 1,Finance,David Smith,Junior
1320,Junior Developer,2023-01-01,2023-01-24,23,1430.0,7,5,India,Australia,62.17,True,Low,PeakHire Group 7,Healthcare,Emma Johnson,Mid
1321,HR Manager,2024-05-27,2024-07-01,35,6324.21,31,18,Nigeria,Canada,180.69,False,High,BlueStar Recruitment 31,Manufacturing,Carlos Brown,Senior
1322,HR Manager,2024-06-18,2024-07-24,36,6531.22,11,29,Philippines,Australia,181.42,False,High,NexGen Recruitment 11,Manufacturing,Sarah Patel,Junior
1323,Junior Developer,2023-05-27,2023-06-27,31,3836.47,72,15,Nigeria,Canada,123.76,False,Medium,ProLink HR 72,Retail,Emma Williams,Senior
1324,Data Analyst,2024-03-21,2024-04-28,38,3056.1,23,1,Kenya,UAE,80.42,False,Medium,BlueStar Recruitment 23,Technology,Carlos Jones,Junior
1325,Data Analyst,2023-07-15,2023-08-19,35,3185.47,23,30,Nigeria,United Kingdom,91.01,False,Medium,BlueStar Recruitment 23,Technology,Raj Ali,Junior
1326,Data Analyst,2023-11-14,2023-12-13,29,2477.8199999999997,48,30,India,UAE,85.44,False,Medium,NexGen Recruitment 48,Technology,Raj Ali,Junior
1327,Data Analyst,2024-05-05,2024-05-29,24,1100.58,90,23,Philippines,UAE,45.86,True,Low,BrightForce Group 90,Manufacturing,Zara Smith,Senior
1328,Senior IT Support,2024-04-27,2024-05-29,32,7855.7,81,15,India,Canada,245.49,False,High,TalentBridge Solutions 81,Technology,Emma Williams,Senior
1329,Senior IT Support,2023-06-06,2023-06-28,22,5590.39,23,28,Pakistan,United States,254.11,True,High,BlueStar Recruitment 23,Technology,Zara Malik,Junior
1330,Senior IT Support,2023-03-05,2023-03-26,21,3280.24,70,9,Pakistan,United States,156.2,True,Medium,SwiftTalent Agency 70,Finance,Aisha Johnson,Mid
1331,Senior IT Support,2023-11-21,2023-12-26,35,4663.32,22,29,Kenya,Australia,133.24,False,Medium,TrueNorth Staffing 22,Technology,Sarah Patel,Junior
1332,Senior IT Support,2023-03-04,2023-04-04,31,7702.73,98,17,Kenya,United States,248.48,False,High,BlueStar Recruitment 98,Retail,Zara Jones,Junior
1333,Senior IT Support,2023-07-23,2023-08-22,30,5590.39,53,6,Kenya,United Kingdom,186.35,False,High,TalentBridge Solutions 53,Healthcare,Emma Smith,Mid
1334,Data Analyst,2023-03-30,2023-04-25,26,1353.14,60,3,India,United Kingdom,52.04,True,Low,BlueStar Recruitment 60,Healthcare,Lisa Singh,Senior
1335,Junior Developer,2023-01-21,2023-02-19,29,3188.65,2,7,Nigeria,UAE,109.95,False,Medium,TrueNorth Staffing 2,Retail,Sarah Johnson,Junior
1336,Junior Developer,2023-07-15,2023-08-09,25,1923.35,95,5,Philippines,UAE,76.93,True,Low,ProLink HR 95,Healthcare,Emma Johnson,Mid
1337,Data Analyst,2023-11-20,2023-12-11,21,1534.01,25,9,Pakistan,United States,73.05,True,Low,NexGen Recruitment 25,Retail,Aisha Johnson,Mid
1338,Data Analyst,2024-05-16,2024-06-04,19,3092.67,47,12,Pakistan,Australia,162.77,True,Medium,BlueStar Recruitment 47,Manufacturing,Emma Khan,Senior
1339,Junior Developer,2024-01-30,2024-03-04,34,1110.19,73,7,Philippines,Canada,32.65,False,Low,PeakHire Group 73,Manufacturing,Sarah Johnson,Junior
1340,Data Analyst,2024-05-30,2024-07-01,32,1622.34,96,26,India,UAE,50.7,False,Low,EliteForce Staffing 96,Technology,David Smith,Junior
1341,Junior Developer,2023-02-02,2023-02-25,23,1774.64,67,22,Pakistan,United States,77.16,True,Low,NexGen Recruitment 67,Technology,Sarah Taylor,Mid
1342,HR Manager,2024-01-22,2024-02-17,26,5934.1,5,11,Philippines,United Kingdom,228.23,True,High,EliteForce Staffing 5,Retail,Ahmed Smith,Mid
1343,Senior IT Support,2023-12-11,2024-01-11,31,3793.75,13,6,Kenya,UAE,122.38,False,Medium,SwiftTalent Agency 13,Technology,Emma Smith,Mid
1344,HR Manager,2024-03-25,2024-04-18,24,5733.89,59,19,India,Australia,238.91,True,High,ApexRecruit Ltd 59,Manufacturing,Aisha Wilson,Junior
1345,HR Manager,2024-01-18,2024-02-19,32,5367.86,62,22,Kenya,Canada,167.75,False,High,ClearPath Hiring 62,Healthcare,Sarah Taylor,Mid
1346,Junior Developer,2024-06-03,2024-06-25,22,3289.52,55,25,India,UAE,149.52,True,Medium,RapidHire Partners 55,Finance,Priya Jones,Junior
1347,Senior IT Support,2023-11-04,2023-12-06,32,3820.13,90,17,Kenya,United States,119.38,False,Medium,BrightForce Group 90,Manufacturing,Zara Jones,Junior
1348,Junior Developer,2023-02-25,2023-04-04,38,1389.67,40,26,Kenya,United States,36.57,False,Low,NexGen Recruitment 40,Technology,David Smith,Junior
1349,HR Manager,2023-06-01,2023-07-04,33,4979.97,23,10,Nigeria,UAE,150.91,False,Medium,BlueStar Recruitment 23,Technology,Omar Davis,Senior
1350,Junior Developer,2023-09-08,2023-09-25,17,3573.29,72,28,Pakistan,UAE,210.19,True,Medium,ProLink HR 72,Retail,Zara Malik,Junior
1351,Junior Developer,2024-02-08,2024-03-01,22,2034.14,61,22,Pakistan,Canada,92.46,True,Medium,NexGen Recruitment 61,Finance,Sarah Taylor,Mid
1352,Junior Developer,2023-05-12,2023-06-16,35,3289.17,18,13,Nigeria,UAE,93.98,False,Medium,BrightForce Group 18,Manufacturing,Priya Ahmed,Mid
1353,HR Manager,2023-12-22,2024-01-23,32,5984.69,95,19,Nigeria,United Kingdom,187.02,False,High,ProLink HR 95,Healthcare,Aisha Wilson,Junior
1354,Junior Developer,2023-12-15,2024-01-15,31,3303.53,1,20,India,Australia,106.57,False,Medium,CoreHire Solutions 1,Finance,Chen Hassan,Mid
1355,Senior IT Support,2023-07-12,2023-08-15,34,6227.89,39,14,Nigeria,United Kingdom,183.17,False,High,SwiftTalent Agency 39,Technology,Omar Singh,Senior
1356,Junior Developer,2024-02-01,2024-02-29,28,2277.13,62,2,India,UAE,81.33,True,Medium,ClearPath Hiring 62,Healthcare,Priya Patel,Mid
1357,Junior Developer,2023-04-19,2023-05-15,26,2194.65,11,12,Philippines,United Kingdom,84.41,True,Medium,NexGen Recruitment 11,Manufacturing,Emma Khan,Senior
1358,Senior IT Support,2024-06-03,2024-07-05,32,3804.42,59,1,Kenya,Canada,118.89,False,Medium,ApexRecruit Ltd 59,Manufacturing,Carlos Jones,Junior
1359,HR Manager,2024-03-11,2024-04-16,36,4416.9,82,4,Kenya,Australia,122.69,False,Medium,BlueStar Recruitment 82,Manufacturing,David Davis,Junior
1360,HR Manager,2023-12-10,2024-01-19,40,5510.31,47,4,Nigeria,United States,137.76,False,High,BlueStar Recruitment 47,Manufacturing,David Davis,Junior
1361,HR Manager,2023-01-08,2023-02-09,32,7351.57,91,19,Philippines,UAE,229.74,False,High,BrightForce Group 91,Retail,Aisha Wilson,Junior
1362,HR Manager,2023-02-10,2023-03-12,30,5174.44,63,15,India,UAE,172.48,False,High,PeakHire Group 63,Technology,Emma Williams,Senior
1363,Data Analyst,2023-10-31,2023-11-24,24,1756.98,4,18,Pakistan,UAE,73.21,True,Low,GlobalStaff Partners 4,Technology,Carlos Brown,Senior
1364,Data Analyst,2023-11-01,2023-11-20,19,2251.18,77,4,Pakistan,UAE,118.48,True,Medium,PeakHire Group 77,Finance,David Davis,Junior
1365,HR Manager,2023-04-07,2023-05-03,26,4243.13,19,21,Kenya,Canada,163.2,True,Medium,GlobalStaff Partners 19,Healthcare,Priya Taylor,Mid
1366,Data Analyst,2023-09-07,2023-10-05,28,3915.56,94,27,Philippines,Australia,139.84,True,Medium,PeakHire Group 94,Technology,Zara Ahmed,Junior
1367,Senior IT Support,2023-05-31,2023-07-03,33,3382.68,93,21,Kenya,United Kingdom,102.51,False,Medium,BlueStar Recruitment 93,Technology,Priya Taylor,Mid
1368,Senior IT Support,2023-11-06,2023-12-08,32,4688.86,3,6,Philippines,UAE,146.53,False,Medium,GlobalStaff Partners 3,Finance,Emma Smith,Mid
1369,Senior IT Support,2023-04-30,2023-06-05,36,7184.27,74,9,Kenya,UAE,199.56,False,High,TalentBridge Solutions 74,Technology,Aisha Johnson,Mid
1370,Junior Developer,2024-04-29,2024-06-02,34,2471.31,56,9,Kenya,United States,72.69,False,Medium,RapidHire Partners 56,Healthcare,Aisha Johnson,Mid
1371,Senior IT Support,2023-10-19,2023-11-18,30,6023.11,53,7,India,United Kingdom,200.77,False,High,TalentBridge Solutions 53,Healthcare,Sarah Johnson,Junior
1372,Junior Developer,2023-11-22,2023-12-26,34,1824.31,29,1,Nigeria,UAE,53.66,False,Low,ClearPath Hiring 29,Retail,Carlos Jones,Junior
1373,Data Analyst,2024-04-16,2024-05-09,23,3184.49,82,20,India,UAE,138.46,True,Medium,BlueStar Recruitment 82,Manufacturing,Chen Hassan,Mid
1374,HR Manager,2023-12-15,2024-01-14,30,4416.9,57,5,Philippines,Canada,147.23,False,Medium,CoreHire Solutions 57,Healthcare,Emma Johnson,Mid
1375,HR Manager,2024-02-04,2024-03-14,39,1631.91,5,22,Nigeria,Australia,41.84,False,Low,EliteForce Staffing 5,Retail,Sarah Taylor,Mid
1376,HR Manager,2023-08-01,2023-08-26,25,2683.98,68,12,Pakistan,UAE,107.36,True,Medium,TalentBridge Solutions 68,Retail,Emma Khan,Senior
1377,Data Analyst,2023-06-09,2023-07-13,34,2354.5,22,20,India,UAE,69.25,False,Medium,TrueNorth Staffing 22,Technology,Chen Hassan,Mid
1378,HR Manager,2023-10-18,2023-11-19,32,4416.9,63,8,Kenya,Canada,138.03,False,Medium,PeakHire Group 63,Technology,Chen Smith,Mid
1379,Junior Developer,2023-05-07,2023-06-12,36,2135.29,28,7,Nigeria,United Kingdom,59.31,False,Medium,PeakHire Group 28,Healthcare,Sarah Johnson,Junior
1380,Junior Developer,2024-02-15,2024-03-16,30,3594.68,46,25,Kenya,United States,119.82,False,Medium,RapidHire Partners 46,Retail,Priya Jones,Junior
1381,Data Analyst,2023-04-19,2023-05-22,33,1958.21,88,21,Philippines,UAE,59.34,False,Low,CoreHire Solutions 88,Retail,Priya Taylor,Mid
1382,HR Manager,2024-04-20,2024-05-22,32,4125.5,58,6,Philippines,United States,128.92,False,Medium,ClearPath Hiring 58,Finance,Emma Smith,Mid
1383,Senior IT Support,2024-04-20,2024-05-18,28,5663.33,88,30,Philippines,United Kingdom,202.26,True,High,CoreHire Solutions 88,Retail,Raj Ali,Junior
1384,HR Manager,2023-01-30,2023-03-04,33,7871.24,18,20,Philippines,Australia,238.52,False,High,BrightForce Group 18,Manufacturing,Chen Hassan,Mid
1385,HR Manager,2023-09-13,2023-10-08,25,7727.45,81,16,Philippines,United Kingdom,309.1,True,High,TalentBridge Solutions 81,Technology,Omar Ali,Junior
1386,HR Manager,2023-06-15,2023-07-07,22,5760.29,93,28,India,United States,261.83,True,High,BlueStar Recruitment 93,Technology,Zara Malik,Junior
1387,Junior Developer,2023-02-01,2023-02-23,22,1968.17,60,15,Pakistan,United States,89.46,True,Low,BlueStar Recruitment 60,Healthcare,Emma Williams,Senior
1388,HR Manager,2024-04-17,2024-05-22,35,7948.57,15,26,Kenya,Australia,227.1,False,High,NexGen Recruitment 15,Retail,David Smith,Junior
1389,Junior Developer,2023-03-13,2023-04-15,33,1734.59,5,22,Nigeria,Canada,52.56,False,Low,EliteForce Staffing 5,Retail,Sarah Taylor,Mid
1390,HR Manager,2024-03-03,2024-04-08,36,4416.9,92,18,Nigeria,United Kingdom,122.69,False,Medium,ClearPath Hiring 92,Manufacturing,Carlos Brown,Senior
1391,Senior IT Support,2023-03-03,2023-04-10,38,5192.61,51,27,Kenya,United Kingdom,136.65,False,High,BrightForce Group 51,Healthcare,Zara Ahmed,Junior
1392,HR Manager,2023-05-30,2023-06-27,28,5142.94,98,27,India,Australia,183.68,True,High,BlueStar Recruitment 98,Retail,Zara Ahmed,Junior
1393,Senior IT Support,2023-12-14,2024-01-23,40,6609.97,32,26,Nigeria,Canada,165.25,False,High,BlueStar Recruitment 32,Finance,David Smith,Junior
1394,Senior IT Support,2024-04-14,2024-05-10,26,4650.13,63,25,India,United States,178.85,True,Medium,PeakHire Group 63,Technology,Priya Jones,Junior
1395,Data Analyst,2024-04-06,2024-05-08,32,1885.88,73,9,Nigeria,Australia,58.93,False,Low,PeakHire Group 73,Manufacturing,Aisha Johnson,Mid
1396,Junior Developer,2024-01-15,2024-02-01,17,2471.31,92,10,Pakistan,UAE,145.37,True,Medium,ClearPath Hiring 92,Manufacturing,Omar Davis,Senior
1397,Data Analyst,2023-10-29,2023-11-26,28,2425.85,89,5,Kenya,United States,86.64,True,Medium,PeakHire Group 89,Retail,Emma Johnson,Mid
1398,HR Manager,2023-08-05,2023-09-04,30,4286.53,19,19,Kenya,United Kingdom,142.88,False,Medium,GlobalStaff Partners 19,Healthcare,Aisha Wilson,Junior
1399,HR Manager,2023-12-19,2024-01-15,27,5384.87,76,28,India,Australia,199.44,True,High,ClearPath Hiring 76,Finance,Zara Malik,Junior
1400,Data Analyst,2023-06-23,2023-07-23,30,2133.94,62,6,India,Canada,71.13,False,Medium,ClearPath Hiring 62,Healthcare,Emma Smith,Mid
1401,Senior IT Support,2023-08-19,2023-09-22,34,5590.39,29,5,Nigeria,UAE,164.42,False,High,ClearPath Hiring 29,Retail,Emma Johnson,Mid
1402,Senior IT Support,2024-04-15,2024-05-23,38,6249.98,82,30,Kenya,United Kingdom,164.47,False,High,BlueStar Recruitment 82,Manufacturing,Raj Ali,Junior
1403,Junior Developer,2023-02-03,2023-03-14,39,3224.13,13,11,Nigeria,Australia,82.67,False,Medium,SwiftTalent Agency 13,Technology,Ahmed Smith,Mid
1404,Senior IT Support,2024-06-19,2024-07-08,19,5590.39,33,26,Pakistan,United States,294.23,True,High,CoreHire Solutions 33,Manufacturing,David Smith,Junior
1405,Junior Developer,2023-07-01,2023-08-06,36,1685.02,78,9,Kenya,Australia,46.81,False,Low,RapidHire Partners 78,Technology,Aisha Johnson,Mid
1406,Junior Developer,2023-05-16,2023-06-08,23,3200.01,8,7,India,United States,139.13,True,Medium,PrimePath Staffing 8,Retail,Sarah Johnson,Junior
1407,HR Manager,2023-02-22,2023-03-25,31,2392.81,82,3,India,United States,77.19,False,Medium,BlueStar Recruitment 82,Manufacturing,Lisa Singh,Senior
1408,HR Manager,2023-08-09,2023-09-03,25,3416.93,39,19,Philippines,United Kingdom,136.68,True,Medium,SwiftTalent Agency 39,Technology,Aisha Wilson,Junior
1409,Senior IT Support,2023-07-19,2023-08-20,32,6599.91,82,20,Kenya,Canada,206.25,False,High,BlueStar Recruitment 82,Manufacturing,Chen Hassan,Mid
1410,HR Manager,2023-06-30,2023-07-19,19,6006.77,62,17,Pakistan,UAE,316.15,True,High,ClearPath Hiring 62,Healthcare,Zara Jones,Junior
1411,Data Analyst,2023-10-09,2023-11-08,30,3601.78,65,10,Kenya,Canada,120.06,False,Medium,ProLink HR 65,Technology,Omar Davis,Senior
1412,HR Manager,2024-06-05,2024-06-22,17,1019.55,21,6,Pakistan,United Kingdom,59.97,True,Low,TalentBridge Solutions 21,Manufacturing,Emma Smith,Mid
1413,Data Analyst,2023-12-17,2024-01-20,34,1283.7,69,27,Nigeria,United States,37.76,False,Low,NexGen Recruitment 69,Finance,Zara Ahmed,Junior
1414,Senior IT Support,2024-05-28,2024-07-01,34,6814.26,99,17,India,Canada,200.42,False,High,RapidHire Partners 99,Finance,Zara Jones,Junior
1415,Data Analyst,2023-06-08,2023-07-03,25,3782.65,25,25,Pakistan,Canada,151.31,True,Medium,NexGen Recruitment 25,Retail,Priya Jones,Junior
1416,Junior Developer,2024-06-12,2024-07-12,30,2830.37,84,20,Nigeria,Canada,94.35,False,Medium,PrimePath Staffing 84,Manufacturing,Chen Hassan,Mid
1417,Data Analyst,2023-11-07,2023-12-16,39,1686.17,40,11,Nigeria,UAE,43.24,False,Low,NexGen Recruitment 40,Technology,Ahmed Smith,Mid
1418,Data Analyst,2024-02-07,2024-03-17,39,2349.12,1,25,Nigeria,Canada,60.23,False,Medium,CoreHire Solutions 1,Finance,Priya Jones,Junior
1419,Data Analyst,2024-04-12,2024-05-03,21,2937.38,3,27,Pakistan,United States,139.88,True,Medium,GlobalStaff Partners 3,Finance,Zara Ahmed,Junior
1420,Data Analyst,2023-11-26,2023-12-28,32,1884.39,49,11,India,Australia,58.89,False,Low,RapidHire Partners 49,Technology,Ahmed Smith,Mid
1421,Junior Developer,2024-03-26,2024-04-30,35,3392.42,14,3,Philippines,United States,96.93,False,Medium,PrimePath Staffing 14,Finance,Lisa Singh,Senior
1422,HR Manager,2023-02-17,2023-03-09,20,3824.48,50,23,Pakistan,Canada,191.22,True,Medium,GlobalStaff Partners 50,Finance,Zara Smith,Senior
1423,HR Manager,2023-12-17,2024-01-12,26,4416.9,48,15,India,UAE,169.88,True,Medium,NexGen Recruitment 48,Technology,Emma Williams,Senior
1424,Junior Developer,2024-02-28,2024-03-21,22,2471.31,20,19,Pakistan,UAE,112.33,True,Medium,PrimePath Staffing 20,Manufacturing,Aisha Wilson,Junior
1425,Senior IT Support,2023-09-24,2023-10-23,29,5191.31,38,23,Kenya,United Kingdom,179.01,False,High,SwiftTalent Agency 38,Finance,Zara Smith,Senior
1426,Data Analyst,2024-04-01,2024-04-17,16,3871.6,28,6,Pakistan,UAE,241.98,True,Medium,PeakHire Group 28,Healthcare,Emma Smith,Mid
1427,HR Manager,2023-09-23,2023-10-20,27,4811.02,96,30,Philippines,United Kingdom,178.19,True,Medium,EliteForce Staffing 96,Technology,Raj Ali,Junior
1428,HR Manager,2023-02-19,2023-03-07,16,5136.65,8,30,Pakistan,Australia,321.04,True,High,PrimePath Staffing 8,Retail,Raj Ali,Junior
1429,HR Manager,2023-12-01,2023-12-23,22,7978.27,63,10,India,Australia,362.65,True,High,PeakHire Group 63,Technology,Omar Davis,Senior
1430,Senior IT Support,2023-04-26,2023-05-28,32,6672.17,66,28,India,United Kingdom,208.51,False,High,BrightForce Group 66,Healthcare,Zara Malik,Junior
1431,Junior Developer,2024-03-17,2024-04-19,33,3255.72,60,15,Kenya,United States,98.66,False,Medium,BlueStar Recruitment 60,Healthcare,Emma Williams,Senior
1432,Senior IT Support,2024-04-09,2024-05-10,31,3908.37,89,24,Kenya,Canada,126.08,False,Medium,PeakHire Group 89,Retail,Raj Ali,Senior
1433,HR Manager,2024-02-04,2024-03-03,28,4416.9,29,11,Nigeria,Canada,157.75,True,Medium,ClearPath Hiring 29,Retail,Ahmed Smith,Mid
1434,Junior Developer,2024-06-29,2024-07-18,19,2753.13,86,7,Pakistan,Australia,144.9,True,Medium,TalentBridge Solutions 86,Retail,Sarah Johnson,Junior
1435,Junior Developer,2023-11-12,2023-12-15,33,1566.54,4,18,Nigeria,Australia,47.47,False,Low,GlobalStaff Partners 4,Technology,Carlos Brown,Senior
1436,Junior Developer,2023-12-02,2023-12-30,28,2620.23,30,22,Nigeria,United States,93.58,True,Medium,PrimePath Staffing 30,Healthcare,Sarah Taylor,Mid
1437,Junior Developer,2023-08-11,2023-09-06,26,2272.85,4,5,India,Canada,87.42,True,Medium,GlobalStaff Partners 4,Technology,Emma Johnson,Mid
1438,Senior IT Support,2023-08-02,2023-08-23,21,5219.76,58,15,Pakistan,Canada,248.56,True,High,ClearPath Hiring 58,Finance,Emma Williams,Senior
1439,HR Manager,2023-06-29,2023-07-24,25,5951.09,75,24,India,Australia,238.04,True,High,GlobalStaff Partners 75,Retail,Raj Ali,Senior
1440,Junior Developer,2024-01-02,2024-01-19,17,1361.07,41,14,Pakistan,United States,80.06,True,Low,PeakHire Group 41,Retail,Omar Singh,Senior
1441,Data Analyst,2024-04-12,2024-05-05,23,2433.94,49,26,India,Canada,105.82,True,Medium,RapidHire Partners 49,Technology,David Smith,Junior
1442,Data Analyst,2023-03-08,2023-04-02,25,2081.18,84,10,Philippines,United States,83.25,True,Medium,PrimePath Staffing 84,Manufacturing,Omar Davis,Senior
1443,HR Manager,2023-10-09,2023-11-05,27,4416.9,42,2,Kenya,United States,163.59,True,Medium,NexGen Recruitment 42,Healthcare,Priya Patel,Mid
1444,Junior Developer,2023-06-09,2023-07-10,31,2693.74,61,25,Nigeria,United Kingdom,86.89,False,Medium,NexGen Recruitment 61,Finance,Priya Jones,Junior
1445,Junior Developer,2024-01-16,2024-02-09,24,3599.04,21,14,Pakistan,United States,149.96,True,Medium,TalentBridge Solutions 21,Manufacturing,Omar Singh,Senior
1446,Junior Developer,2023-07-05,2023-07-28,23,3225.9,15,26,Pakistan,United States,140.26,True,Medium,NexGen Recruitment 15,Retail,David Smith,Junior
1447,Junior Developer,2023-09-29,2023-10-21,22,1918.19,4,26,Pakistan,United Kingdom,87.19,True,Low,GlobalStaff Partners 4,Technology,David Smith,Junior
1448,HR Manager,2024-02-22,2024-03-15,22,1102.67,49,25,India,Australia,50.12,True,Low,RapidHire Partners 49,Technology,Priya Jones,Junior
1449,Junior Developer,2023-08-17,2023-09-20,34,2471.31,9,4,Kenya,Canada,72.69,False,Medium,TrueNorth Staffing 9,Healthcare,David Davis,Junior
